Episode,Date,Names,Gender,Title,Participation_Status,State,Country,Month_Name,Counter,Ratings,Country_Abb
Episode 12,2021-11-17,Kabiru Rashford,Female,Students,Active,Kano,Canada,November,0,3.3769979683134235,CAN
Episode 12,2021-11-17,Blessing Islam,Female,Business Owners,Active,Taraba,United Arab Emirates,November,0,4.72474024980628,ARE
Episode 12,2021-11-17,Badmus Genesis,Female,Business Owners,Active,Delta,China,November,0,4.146944117001182,CHN
Episode 12,2021-11-17,Blessing Plater,Female,Students,Active,Bayelsa,United Arab Emirates,November,0,4.642125166442455,ARE
Episode 12,2021-11-17,Johnson Salahudeen,Female,Students,Active,Abuja,Russian Federation,November,0,3.1539073641707294,RUS
Episode 12,2021-11-17,Blessing Rashford,Female,Professionals,Active,Ondo,United States of America,November,0,3.1293532255407817,USA
Episode 12,2021-11-17,Badmus Rashford,Female,Students,Active,Kaduna,Russian Federation,November,0,3.4918262704282377,RUS
Episode 12,2021-11-17,Kabiru Purple,Female,Professionals,Active,Kano,United Arab Emirates,November,0,4.856479423555566,ARE
Episode 12,2021-11-17,Mohammed Rashford,Female,Professionals,Active,Delta,Nigeria,November,0,3.514933923091683,NGA
Episode 12,2021-11-17,Mohammed Rocks,Female,Professionals,Active,Delta,Canada,November,0,4.913534266883138,CAN
Episode 12,2021-11-17,Badmus Purple,Female,Professionals,Active,Oyo,China,November,0,3.715489782548289,CHN
Episode 12,2021-11-17,Blessing Rashford,Female,Professionals,Active,Kwara,Belgium,November,0,3.2494142904698524,BEL
Episode 12,2021-11-17,Babatunde Rocks,Female,Students,Active,Delta,Norway,November,0,4.600043353647974,NOR
Episode 12,2021-11-17,Temitope Islam,Female,Professionals,Active,Kaduna,Italy,November,0,3.7466113435477073,ITA
Episode 12,2021-11-17,Alex Salahudeen,Female,Students,Active,Taraba,Canada,November,0,4.802340674367508,CAN
Episode 12,2021-11-17,Najinde Castor,Female,Professionals,Active,Lagos,Poland,November,0,3.4490175731175325,POL
Episode 12,2021-11-17,Babatunde Carrick,Female,Professionals,Active,Abuja,Italy,November,0,4.942519703044194,ITA
Episode 12,2021-11-17,Babatunde Carrick,Female,Business Owners,Active,Lagos,Nigeria,November,0,3.223259326374767,NGA
Episode 12,2021-11-17,Kabiru Caroline,Female,Professionals,Active,Benue,India,November,0,3.506742176491749,IND
Episode 12,2021-11-17,Stephen Stones,Female,Students,Active,Oyo,India,November,0,3.767505701556855,IND
Episode 12,2021-11-17,Kabiru Genesis,Female,Business Owners,Active,Ondo,India,November,0,3.6986317649008793,IND
Episode 12,2021-11-17,Babatunde Plater,Female,Students,Active,Kaduna,Russian Federation,November,0,3.440307401310504,RUS
Episode 12,2021-11-17,Najinde Genesis,Female,Professionals,Active,Imo,Norway,November,0,4.443996397451304,NOR
Episode 12,2021-11-17,Alex Carrick,Female,Professionals,Active,Bayelsa,Nigeria,November,0,4.185052120619183,NGA
Episode 12,2021-11-17,Temitope Castor,Female,Professionals,Active,Bayelsa,China,November,0,3.0856997072833847,CHN
Episode 12,2021-11-17,Samuel Stones,Female,Professionals,Active,Oyo,France,November,0,3.465792102535749,FRA
Episode 12,2021-11-17,Johnson Anthony,Female,Professionals,Active,Taraba,Poland,November,0,4.073162360353047,POL
Episode 12,2021-11-17,Joshua Dominion,Female,Business Owners,Active,Ondo,United States of America,November,0,3.500488598553124,USA
Episode 12,2021-11-17,Sekinat Purple,Female,Business Owners,Active,Ondo,Russian Federation,November,0,3.615188087359884,RUS
Episode 12,2021-11-17,Samuel Rashford,Female,Business Owners,Active,Kano,Germany,November,0,3.449177991192282,DEU
Episode 12,2021-11-17,Kabiru Ahamad,Female,Business Owners,Active,Bayelsa,Germany,November,0,3.557470330786748,DEU
Episode 12,2021-11-17,Blessing Purple,Female,Students,Active,Kaduna,Russian Federation,November,0,4.251071129424574,RUS
Episode 12,2021-11-17,Temitope Dominion,Female,Students,Active,Imo,India,November,0,4.239855508512687,IND
Episode 12,2021-11-17,Babatunde Anthony,Female,Students,Active,Kwara,Germany,November,0,3.394843181865812,DEU
Episode 12,2021-11-17,Samuel Islam,Female,Students,Active,Lagos,Belgium,November,0,4.059018356363613,BEL
Episode 12,2021-11-17,Badmus Rocks,Female,Students,Active,Kano,Italy,November,0,4.153480287007182,ITA
Episode 12,2021-11-17,Stephen Castor,Female,Business Owners,Active,Plateau,United Arab Emirates,November,0,3.0454422016410407,ARE
Episode 12,2021-11-17,Ruth Dominion,Female,Professionals,Active,Kano,China,November,0,4.227955251494722,CHN
Episode 12,2021-11-17,Stephen Ahamad,Female,Students,Active,Taraba,Poland,November,0,4.348267960097107,POL
Episode 12,2021-11-17,Temitope Ahamad,Female,Students,Active,Delta,Italy,November,0,4.471872331963079,ITA
Episode 12,2021-11-17,Kabiru Salahudeen,Female,Professionals,Active,Taraba,United Arab Emirates,November,0,4.145347100070849,ARE
Episode 12,2021-11-17,Babatunde Plater,Female,Business Owners,Active,Ondo,China,November,0,3.5522604028732,CHN
Episode 12,2021-11-17,Babatunde Islam,Female,Professionals,Active,Bayelsa,United Arab Emirates,November,0,4.631343504575837,ARE
Episode 12,2021-11-17,Ebuka Busari,Male,Professionals,Passive,Rivers,South Africa,November,0,4.368020289437425,ZAF
Episode 12,2021-11-17,Katie London,Male,Professionals,Passive,Kebbi,South Africa,November,0,3.7700241789242632,ZAF
Episode 12,2021-11-17,Olawale Aguda,Male,Students,Passive,Rivers,Tunisia,November,0,4.498594872110203,TUN
Episode 12,2021-11-17,Kadeejat Biden,Male,Students,Passive,Rivers,Tunisia,November,0,3.116108003597315,TUN
Episode 12,2021-11-17,Nasiru Aguda,Male,Professionals,Passive,Kebbi,Nigeria,November,0,4.122249139737772,NGA
Episode 12,2021-11-17,Olufemu Naccim,Male,Students,Passive,Rivers,Sweden,November,0,3.218574606286185,SWE
Episode 12,2021-11-17,Nasiru Dogun,Male,Professionals,Passive,Kebbi,Egypt,November,0,4.775454450163334,EGY
Episode 12,2021-11-17,Nasiru Aguda,Male,Professionals,Passive,Lagos,Nigeria,November,0,3.4930212321471847,NGA
Episode 12,2021-11-17,Ammad Aguda,Male,Students,Passive,Lagos,Nigeria,November,0,3.6943256985394974,NGA
Episode 12,2021-11-17,Olufemu Jack,Male,Students,Passive,Rivers,Finland,November,0,3.2801929020844183,FIN
Episode 12,2021-11-17,Bingo Hammed,Male,Students,Passive,Lagos,South Africa,November,0,3.192989953617124,ZAF
Episode 12,2021-11-17,Josephine Biden,Male,Students,Passive,Rivers,Egypt,November,0,3.823558694712748,EGY
Episode 12,2021-11-17,Olawale London,Male,Students,Passive,Kebbi,Finland,November,0,3.069512070809581,FIN
Episode 12,2021-11-17,Abidemi London,Male,Professionals,Passive,Rivers,Sweden,November,0,3.296404513773372,SWE
Episode 12,2021-11-17,Abidemi London,Male,Professionals,Passive,Rivers,South Africa,November,0,3.6071093561698975,ZAF
Episode 12,2021-11-17,Olufemu Jack,Male,Students,Passive,Kebbi,Nigeria,November,0,4.866400771217567,NGA
Episode 12,2021-11-17,Bingo Ogar,Male,Professionals,Passive,Rivers,Tunisia,November,0,3.4695297523664057,TUN
Episode 12,2021-11-17,Bingo Ogar,Male,Students,Passive,Kebbi,South Africa,November,0,4.072407104153838,ZAF
Episode 12,2021-11-17,Bingo Ogar,Male,Professionals,Passive,Lagos,Egypt,November,0,4.058034426626248,EGY
Episode 12,2021-11-17,Babatunde Jack,Male,Students,Passive,Rivers,Tunisia,November,0,3.1862445020579484,TUN
Episode 12,2021-11-17,Nasiru Naccim,Male,Professionals,Passive,Lagos,South Africa,November,0,4.310740473829874,ZAF
Episode 12,2021-11-17,Joe London,Male,Professionals,Passive,Kebbi,Finland,November,0,4.196859101211231,FIN
Episode 12,2021-11-17,Olawale Biden,Male,Professionals,Passive,Kebbi,Sweden,November,0,4.22013108852539,SWE
Episode 12,2021-11-17,Katie Iloh,Male,Students,Passive,Lagos,Egypt,November,0,4.793742120263421,EGY
Episode 12,2021-11-17,Katie Agatu,Male,Students,Passive,Rivers,Nigeria,November,0,3.618072021293088,NGA
Episode 12,2021-11-17,Ammad London,Male,Professionals,Passive,Kebbi,Finland,November,0,4.712340862891306,FIN
Episode 12,2021-11-17,Nasiru Ogar,Male,Professionals,Passive,Kebbi,Nigeria,November,0,3.3951306358110065,NGA
Episode 12,2021-11-17,Ebuka London,Male,Professionals,Passive,Lagos,Egypt,November,0,3.070650446928953,EGY
Episode 12,2021-11-17,Alariwo Busari,Male,Students,Passive,Kebbi,South Africa,November,0,4.332342573724032,ZAF
Episode 12,2021-11-17,Joe Awe,Male,Students,Passive,Rivers,South Africa,November,0,4.979169336190108,ZAF
Episode 12,2021-11-17,Kadeejat Biden,Male,Students,Passive,Kebbi,Egypt,November,0,3.9020117683196,EGY
Episode 12,2021-11-17,Nasiru Biden,Male,Students,Passive,Lagos,South Africa,November,0,4.845034458542957,ZAF
Episode 12,2021-11-17,Abidemi Awe,Male,Students,Passive,Lagos,Tunisia,November,0,4.507192588077219,TUN
Episode 12,2021-11-17,Olufemu Jack,Male,Professionals,Passive,Lagos,South Africa,November,0,3.401675804995386,ZAF
Episode 12,2021-11-17,Memunatu London,Male,Students,Passive,Kebbi,South Africa,November,0,4.749166154220596,ZAF
Episode 12,2021-11-17,Wole Awe,Male,Students,Passive,Rivers,South Africa,November,0,3.4783526903889976,ZAF
Episode 12,2021-11-17,Memunatu Catapult,Male,Students,Passive,Rivers,Sweden,November,0,4.170459309843928,SWE
Episode 12,2021-11-17,Wole Aguda,Male,Professionals,Passive,Lagos,Finland,November,0,3.691756875809052,FIN
Episode 12,2021-11-17,Memunatu Aguda,Male,Students,Passive,Lagos,South Africa,November,0,3.461437820333764,ZAF
Episode 12,2021-11-17,Abidemi Biden,Male,Professionals,Passive,Lagos,Tunisia,November,0,4.59923751665567,TUN
Episode 12,2021-11-17,Kadeejat Busari,Male,Students,Passive,Lagos,Tunisia,November,0,4.608523275333585,TUN
Episode 12,2021-11-17,Wole Busari,Male,Professionals,Passive,Rivers,Tunisia,November,0,4.669666908632353,TUN
Episode 12,2021-11-17,Nasiru Agatu,Male,Students,Passive,Kebbi,Nigeria,November,0,3.945749718490711,NGA
Episode 12,2021-11-17,Nasiru Bamigbose,Male,Students,Passive,Rivers,Nigeria,November,0,4.55111965908374,NGA
Episode 12,2021-11-17,Nasiru Bamigbose,Male,Students,Passive,Kebbi,Sweden,November,0,4.449078479382344,SWE
Episode 12,2021-11-17,Joe Uthman,Male,Students,Passive,Kebbi,Tunisia,November,0,3.2666236519653635,TUN
Episode 12,2021-11-17,Babatunde Ogar,Male,Professionals,Passive,Rivers,Tunisia,November,0,3.159799275093817,TUN
Episode 12,2021-11-17,Memunatu Bamigbose,Male,Students,Passive,Rivers,Finland,November,0,3.520742169649765,FIN
Episode 12,2021-11-17,Babatunde Catapult,Male,Students,Passive,Rivers,Nigeria,November,0,3.5504390670365686,NGA
Episode 12,2021-11-17,Joe Catapult,Male,Professionals,Passive,Kebbi,Nigeria,November,0,3.20469364147584,NGA
Episode 12,2021-11-17,Nasiru Aguda,Male,Students,Passive,Rivers,Egypt,November,0,4.142922262221399,EGY
Episode 12,2021-11-17,Wole Catapult,Male,Professionals,Passive,Lagos,Egypt,November,0,4.376149026831084,EGY
Episode 12,2021-11-17,Alariwo Iloh,Male,Professionals,Passive,Kebbi,Nigeria,November,0,3.758500203090232,NGA
Episode 12,2021-11-17,Wole Naccim,Male,Students,Passive,Rivers,Finland,November,0,4.965512401984201,FIN
Episode 12,2021-11-17,Olawale London,Male,Professionals,Passive,Kebbi,Nigeria,November,0,3.4736470184140407,NGA
Episode 12,2021-11-17,Bingo Hammed,Male,Students,Passive,Lagos,Nigeria,November,0,3.3545012015799958,NGA
Episode 12,2021-11-17,Olawale Jack,Male,Students,Passive,Kebbi,Tunisia,November,0,3.7435397163991375,TUN
Episode 12,2021-11-17,Surface Iloh,Male,Students,Passive,Lagos,Nigeria,November,0,3.697879018459141,NGA
Episode 12,2021-11-17,Babatunde Ogar,Male,Professionals,Passive,Rivers,Sweden,November,0,3.944514279733325,SWE
Episode 12,2021-11-17,Nasiru Awe,Male,Students,Passive,Lagos,Finland,November,0,3.157682095243461,FIN
Episode 12,2021-11-17,Olufemu Hammed,Male,Professionals,Passive,Rivers,Finland,November,0,3.239543029062611,FIN
Episode 12,2021-11-17,Nasiru Hammed,Male,Students,Passive,Lagos,South Africa,November,0,3.734202035520415,ZAF
Episode 12,2021-11-17,Nasiru Hammed,Male,Professionals,Passive,Lagos,Finland,November,0,3.46590420540949,FIN
Episode 12,2021-11-17,Nasiru Naccim,Male,Professionals,Passive,Kebbi,Sweden,November,0,4.801615781282786,SWE
Episode 12,2021-11-17,Josephine Jack,Male,Students,Passive,Rivers,Sweden,November,0,4.325253493531379,SWE
Episode 12,2021-11-17,Kadeejat Dogun,Male,Students,Passive,Lagos,Finland,November,0,4.025383625798121,FIN
Episode 12,2021-11-17,Bingo Uthman,Male,Professionals,Passive,Rivers,South Africa,November,0,4.25392679909577,ZAF
Episode 12,2021-11-17,Alariwo London,Male,Students,Passive,Rivers,Sweden,November,0,3.347483304134271,SWE
Episode 12,2021-11-17,Josephine London,Male,Students,Passive,Kebbi,Egypt,November,0,3.6814631894938383,EGY
Episode 12,2021-11-17,Bingo Hammed,Male,Professionals,Passive,Kebbi,South Africa,November,0,3.8959916259777527,ZAF
Episode 12,2021-11-17,Memunatu Bamigbose,Male,Students,Passive,Kebbi,Finland,November,0,4.40677844064154,FIN
Episode 12,2021-11-17,Ebuka Biden,Male,Students,Passive,Rivers,Nigeria,November,0,4.244211979682885,NGA
Episode 12,2021-11-17,Ammad Aguda,Male,Professionals,Passive,Rivers,Finland,November,0,3.770933535231252,FIN
Episode 12,2021-11-17,Olufemu Awe,Male,Students,Passive,Kebbi,Egypt,November,0,4.321760151048777,EGY
Episode 12,2021-11-17,Nasiru Aguda,Male,Students,Passive,Rivers,Sweden,November,0,3.6290211959224967,SWE
Episode 12,2021-11-17,Joe Aguda,Male,Professionals,Passive,Kebbi,Egypt,November,0,3.9098743526403696,EGY
Episode 12,2021-11-17,Ammad Jack,Male,Professionals,Passive,Kebbi,Nigeria,November,0,3.891348398420997,NGA
Episode 12,2021-11-17,Josephine Catapult,Male,Professionals,Passive,Kebbi,Egypt,November,0,3.0452344830953484,EGY
Episode 12,2021-11-17,Wole Agatu,Male,Professionals,Passive,Rivers,Nigeria,November,0,4.370074870042871,NGA
Episode 12,2021-11-17,Wole Agatu,Male,Students,Passive,Rivers,Egypt,November,0,3.354971233334078,EGY
Episode 12,2021-11-17,Tunde Naccim,Male,Students,Passive,Lagos,Egypt,November,0,3.826747781790907,EGY
Episode 12,2021-11-17,Abidemi Awe,Male,Professionals,Passive,Kebbi,Nigeria,November,0,4.034115053091121,NGA
Episode 12,2021-11-17,Tunde Busari,Male,Students,Passive,Lagos,Egypt,November,0,4.292501576412463,EGY
Episode 12,2021-11-17,Tunde Busari,Male,Students,Passive,Kebbi,Sweden,November,0,4.222418287245649,SWE
Episode 12,2021-11-17,Bingo London,Male,Professionals,Passive,Kebbi,Sweden,November,0,3.9056746926921697,SWE
Episode 12,2021-11-17,Alariwo Bamigbose,Male,Students,Passive,Kebbi,Finland,November,0,3.838886574538568,FIN
Episode 12,2021-11-17,Josephine Biden,Male,Professionals,Passive,Kebbi,Egypt,November,0,3.448552393067746,EGY
Episode 12,2021-11-17,Abidemi Hammed,Male,Students,Passive,Rivers,Sweden,November,0,4.897331368215994,SWE
Episode 12,2021-11-17,Surface Naccim,Male,Professionals,Passive,Kebbi,South Africa,November,0,3.899341168263888,ZAF
Episode 12,2021-11-17,Surface Naccim,Male,Students,Passive,Rivers,Tunisia,November,0,3.7692894232725234,TUN
Episode 12,2021-11-17,Nasiru Ogar,Male,Students,Passive,Rivers,Finland,November,0,3.285058438261892,FIN
Episode 12,2021-11-17,Babatunde Iloh,Male,Professionals,Passive,Lagos,Finland,November,0,3.097817979042293,FIN
Episode 12,2021-11-17,Abidemi Aguda,Male,Students,Passive,Lagos,Sweden,November,0,3.016661623236636,SWE
Episode 12,2021-11-17,Memunatu Agatu,Male,Professionals,Passive,Kebbi,Sweden,November,0,4.315244567627013,SWE
Episode 12,2021-11-17,Babatunde Agatu,Male,Professionals,Passive,Rivers,Egypt,November,0,3.976772028311341,EGY
Episode 12,2021-11-17,Tunde Dogun,Male,Students,Passive,Lagos,Tunisia,November,0,3.1472483262505446,TUN
Episode 12,2021-11-17,Tunde Dogun,Male,Students,Passive,Lagos,Finland,November,0,3.2579552703080044,FIN
Episode 12,2021-11-17,Kadeejat Busari,Male,Students,Passive,Lagos,Nigeria,November,0,4.800415795948946,NGA
Episode 12,2021-11-17,Olawale Bamigbose,Male,Students,Passive,Rivers,Nigeria,November,0,3.07130420063591,NGA
Episode 12,2021-11-17,Bingo Uthman,Male,Professionals,Passive,Kebbi,Finland,November,0,3.5717669405255963,FIN
Episode 12,2021-11-17,Ammad Uthman,Male,Professionals,Passive,Lagos,Nigeria,November,0,3.5723787052859266,NGA
Episode 12,2021-11-17,Ammad Uthman,Male,Students,Passive,Kebbi,Finland,November,0,4.709957989836255,FIN
Episode 12,2021-11-17,Alariwo Uthman,Male,Students,Passive,Rivers,Egypt,November,0,4.339726224224723,EGY
Episode 12,2021-11-17,Katie Jack,Male,Students,Passive,Rivers,Sweden,November,0,4.2057284796314605,SWE
Episode 12,2021-11-17,Surface Biden,Male,Professionals,Passive,Rivers,South Africa,November,0,3.185535630788631,ZAF
Episode 12,2021-11-17,Memunatu Bamigbose,Male,Professionals,Passive,Rivers,Egypt,November,0,3.294721722424821,EGY
Episode 12,2021-11-17,Alariwo Biden,Male,Professionals,Passive,Rivers,Sweden,November,0,3.209104711145134,SWE
Episode 12,2021-11-17,Surface Dogun,Male,Students,Passive,Rivers,Sweden,November,0,4.553738071040225,SWE
Episode 12,2021-11-17,Surface Dogun,Male,Students,Passive,Rivers,Sweden,November,0,3.981897691628665,SWE
Episode 12,2021-11-17,Bingo Iloh,Male,Professionals,Passive,Lagos,Egypt,November,0,4.091220837409416,EGY
Episode 12,2021-11-17,Josephine Jack,Male,Students,Passive,Lagos,Finland,November,0,3.694955860235885,FIN
Episode 12,2021-11-17,Josephine Jack,Male,Professionals,Passive,Lagos,Nigeria,November,0,4.106012008311232,NGA
Episode 12,2021-11-17,Nasiru Biden,Male,Professionals,Passive,Kebbi,Egypt,November,0,3.8320984917338974,EGY
Episode 12,2021-11-17,Surface Ogar,Male,Professionals,Passive,Rivers,Finland,November,0,3.7289080233106304,FIN
Episode 12,2021-11-17,Surface Hammed,Male,Students,Passive,Kebbi,Nigeria,November,0,3.4331084514466097,NGA
Episode 12,2021-11-17,Nasiru Agatu,Male,Students,Passive,Kebbi,Nigeria,November,0,4.516141330347536,NGA
Episode 12,2021-11-17,Wole Bamigbose,Male,Professionals,Passive,Rivers,Finland,November,0,3.672304423608452,FIN
Episode 12,2021-11-17,Bingo Uthman,Male,Professionals,Passive,Lagos,South Africa,November,0,3.1133268812989114,ZAF
Episode 12,2021-11-17,Memunatu Naccim,Male,Students,Passive,Rivers,Tunisia,November,0,4.85312376515739,TUN
Episode 12,2021-11-17,Kadeejat Biden,Male,Professionals,Passive,Lagos,Tunisia,November,0,4.287043695845098,TUN
Episode 13,2021-11-24,Badmus Castor,Female,Business Owners,Active,Benue,Russian Federation,November,0,4.81514226390995,RUS
Episode 13,2021-11-24,Johnson Rocks,Female,Professionals,Active,Anambra,United States of America,November,0,4.758922701668373,USA
Episode 13,2021-11-24,Najinde Carrick,Female,Professionals,Active,Oyo,France,November,0,3.1884693105998294,FRA
Episode 13,2021-11-24,Mohammed Genesis,Female,Professionals,Active,Kano,Qatar,November,0,3.925717605400842,QAT
Episode 13,2021-11-24,Alex Salahudeen,Female,Business Owners,Active,Abuja,Germany,November,0,4.736966491641048,DEU
Episode 13,2021-11-24,Alex Carrick,Female,Business Owners,Active,Lagos,Poland,November,0,3.569395098217044,POL
Episode 13,2021-11-24,Najinde Anthony,Female,Students,Active,Edo,China,November,0,4.2327488312415085,CHN
Episode 13,2021-11-24,Blessing Salahudeen,Female,Business Owners,Active,Imo,Nigeria,November,0,3.919416639722156,NGA
Episode 13,2021-11-24,Najinde Purple,Female,Professionals,Active,Bayelsa,Poland,November,0,4.09049587493177,POL
Episode 13,2021-11-24,Samuel Genesis,Female,Business Owners,Active,Bayelsa,United States of America,November,0,3.592985774588393,USA
Episode 13,2021-11-24,Najinde Dominion,Female,Business Owners,Active,Lagos,Canada,November,0,3.602539649882256,CAN
Episode 13,2021-11-24,Ruth Dominion,Female,Professionals,Active,Benue,Nigeria,November,0,4.0941689275458,NGA
Episode 13,2021-11-24,Samuel Caroline,Female,Business Owners,Active,Plateau,Germany,November,0,4.880901821235991,DEU
Episode 13,2021-11-24,Mohammed Ahamad,Female,Business Owners,Active,Kano,Belgium,November,0,3.940949915414846,BEL
Episode 13,2021-11-24,Stephen Plater,Female,Business Owners,Active,Plateau,Norway,November,0,3.708116053095229,NOR
Episode 13,2021-11-24,Sekinat Ahamad,Female,Students,Active,Delta,China,November,0,3.4198903705169448,CHN
Episode 13,2021-11-24,Mohammed Salahudeen,Female,Professionals,Active,Abuja,China,November,0,3.040759757922927,CHN
Episode 13,2021-11-24,Mohammed Stones,Female,Business Owners,Active,Benue,Canada,November,0,3.760401935327384,CAN
Episode 13,2021-11-24,Badmus Carrick,Female,Professionals,Active,Ondo,Germany,November,0,3.586159819229964,DEU
Episode 13,2021-11-24,Johnson Genesis,Female,Students,Active,Ondo,Belgium,November,0,3.5426004774974977,BEL
Episode 13,2021-11-24,Samuel Rashford,Female,Students,Active,Benue,Canada,November,0,4.61962702966524,CAN
Episode 13,2021-11-24,Samuel Anthony,Female,Students,Active,Bayelsa,Germany,November,0,4.648680232267573,DEU
Episode 13,2021-11-24,Kabiru Caroline,Female,Professionals,Active,Taraba,Nigeria,November,0,3.084402048601362,NGA
Episode 13,2021-11-24,Babatunde Anthony,Female,Professionals,Active,Anambra,Italy,November,0,3.703127938637839,ITA
Episode 13,2021-11-24,Temitope Carrick,Female,Business Owners,Active,Edo,Norway,November,0,3.071238860768162,NOR
Episode 13,2021-11-24,Ruth Purple,Female,Students,Active,Taraba,Canada,November,0,4.461854350360761,CAN
Episode 13,2021-11-24,Mohammed Purple,Female,Students,Active,Delta,China,November,0,4.284219085103458,CHN
Episode 13,2021-11-24,Joshua Rashford,Female,Business Owners,Active,Plateau,Qatar,November,0,3.86351319570758,QAT
Episode 13,2021-11-24,Najinde Caroline,Female,Business Owners,Active,Ondo,Russian Federation,November,0,3.353974329752856,RUS
Episode 13,2021-11-24,Mohammed Rashford,Female,Professionals,Active,Edo,Nigeria,November,0,3.0165286197885366,NGA
Episode 13,2021-11-24,Samuel Carrick,Female,Business Owners,Active,Imo,Poland,November,0,3.0622142262387637,POL
Episode 13,2021-11-24,Alex Purple,Female,Students,Active,Anambra,Norway,November,0,4.509815300778988,NOR
Episode 13,2021-11-24,Babatunde Plater,Female,Students,Active,Plateau,Qatar,November,0,3.664540559545268,QAT
Episode 13,2021-11-24,Alex Anthony,Female,Professionals,Active,Plateau,Germany,November,0,4.625413768404907,DEU
Episode 13,2021-11-24,Blessing Ahamad,Female,Students,Active,Taraba,Norway,November,0,3.8187415430978096,NOR
Episode 13,2021-11-24,Mohammed Stones,Female,Professionals,Active,Imo,Nigeria,November,0,3.4235381569575134,NGA
Episode 13,2021-11-24,Ruth Salahudeen,Female,Business Owners,Active,Bayelsa,India,November,0,4.044801171847922,IND
Episode 13,2021-11-24,Babatunde Carrick,Female,Professionals,Active,Taraba,France,November,0,4.542260597096846,FRA
Episode 13,2021-11-24,Ruth Stones,Female,Business Owners,Active,Kaduna,India,November,0,4.363334254269324,IND
Episode 13,2021-11-24,Badmus Dominion,Female,Professionals,Active,Plateau,Russian Federation,November,0,3.939237272968886,RUS
Episode 13,2021-11-24,Alex Stones,Female,Business Owners,Active,Oyo,Qatar,November,0,3.2120579145731734,QAT
Episode 13,2021-11-24,Joshua Caroline,Female,Business Owners,Active,Delta,Germany,November,0,3.831276743044584,DEU
Episode 13,2021-11-24,Johnson Dominion,Female,Students,Active,Abuja,France,November,0,4.207061872622933,FRA
Episode 13,2021-11-24,Najinde Islam,Female,Students,Active,Plateau,France,November,0,4.88589991581788,FRA
Episode 13,2021-11-24,Kabiru Dominion,Female,Business Owners,Active,Anambra,France,November,0,4.837743189313919,FRA
Episode 13,2021-11-24,Johnson Ahamad,Female,Students,Active,Imo,Belgium,November,0,3.144469674371537,BEL
Episode 13,2021-11-24,Sekinat Salahudeen,Female,Business Owners,Active,Delta,United Arab Emirates,November,0,3.638495513527037,ARE
Episode 13,2021-11-24,Stephen Ahamad,Female,Professionals,Active,Kwara,Qatar,November,0,4.281148724943835,QAT
Episode 13,2021-11-24,Babatunde Islam,Female,Business Owners,Active,Edo,Qatar,November,0,4.892414351544443,QAT
Episode 13,2021-11-24,Alex Carrick,Female,Business Owners,Active,Kwara,Poland,November,0,3.727445876750464,POL
Episode 13,2021-11-24,Babatunde Salahudeen,Female,Students,Active,Taraba,France,November,0,4.318457312807928,FRA
Episode 13,2021-11-24,Ruth Caroline,Female,Business Owners,Active,Abuja,Nigeria,November,0,4.665987464081796,NGA
Episode 13,2021-11-24,Ruth Rashford,Female,Professionals,Active,Abuja,Italy,November,0,4.523295524217644,ITA
Episode 13,2021-11-24,Blessing Rocks,Female,Business Owners,Active,Ondo,China,November,0,4.234774971712252,CHN
Episode 13,2021-11-24,Alex Ahamad,Female,Professionals,Active,Ondo,United States of America,November,0,4.38069521822808,USA
Episode 13,2021-11-24,Alex Ahamad,Male,Professionals,Passive,Kebbi,Tunisia,November,0,4.069418881032155,TUN
Episode 13,2021-11-24,Babatunde Busari,Male,Professionals,Passive,Rivers,Tunisia,November,0,4.49489672696915,TUN
Episode 13,2021-11-24,Wole Aguda,Male,Professionals,Passive,Rivers,South Africa,November,0,3.162785275866185,ZAF
Episode 13,2021-11-24,Ammad Aguda,Male,Professionals,Passive,Rivers,Tunisia,November,0,3.2008136998448866,TUN
Episode 13,2021-11-24,Tunde Aguda,Male,Business Owners,Passive,Rivers,Tunisia,November,0,4.195259203849716,TUN
Episode 13,2021-11-24,Surface Biden,Male,Business Owners,Passive,Lagos,Egypt,November,0,3.0765395923807546,EGY
Episode 13,2021-11-24,Kadeejat Iloh,Male,Professionals,Passive,Rivers,South Africa,November,0,3.872136845098949,ZAF
Episode 13,2021-11-24,Wole Biden,Male,Business Owners,Passive,Rivers,Tunisia,November,0,4.1752348004972415,TUN
Episode 13,2021-11-24,Katie Iloh,Male,Business Owners,Passive,Lagos,Tunisia,November,0,4.851914406271603,TUN
Episode 13,2021-11-24,Ebuka Ogar,Male,Professionals,Passive,Kebbi,Tunisia,November,0,4.9455713034953135,TUN
Episode 13,2021-11-24,Ammad Bamigbose,Male,Professionals,Passive,Kebbi,Tunisia,November,0,4.42404532509731,TUN
Episode 13,2021-11-24,Ammad Bamigbose,Male,Business Owners,Passive,Kebbi,South Africa,November,0,3.184609687918817,ZAF
Episode 13,2021-11-24,Tunde Hammed,Male,Professionals,Passive,Rivers,South Africa,November,0,3.685358911013557,ZAF
Episode 13,2021-11-24,Ammad Awe,Male,Business Owners,Passive,Lagos,Finland,November,0,3.305880743674864,FIN
Episode 13,2021-11-24,Olufemu Iloh,Male,Business Owners,Passive,Lagos,Nigeria,November,0,3.9386883413019143,NGA
Episode 13,2021-11-24,Wole Aguda,Male,Business Owners,Passive,Kebbi,Finland,November,0,4.161870492666608,FIN
Episode 13,2021-11-24,Josephine Biden,Male,Professionals,Passive,Rivers,Sweden,November,0,3.2864897620174744,SWE
